2025-04-30 22:16:51,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,lo espejo,Av. Lo Ovalle,-33.504069,-70.689412
2025-04-30 22:20:14,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Matucana,-33.432004,-70.680618
2025-04-30 21:56:19,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,el bosque,Gran Avenida José Miguel Carrera,-33.554198,-70.674924
2025-04-30 22:02:14,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,quilicura,Del Trigal,-33.356686,-70.730685
2025-04-30 22:06:52,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,independencia,Bajos de Jiménez,-33.40607,-70.67829
2025-04-30 22:12:27,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,san bernardo,Maipú,-33.596755,-70.709864
2025-04-30 21:56:54,Tráfico,,Otro,san bernardo,Av. Carlos Condell,-33.595451,-70.693387
2025-04-30 22:16:41,Tráfico,,Otro,renca,Av. Dorsal,-33.400609,-70.698172
2025-04-30 22:19:25,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Esperanza,-33.430932,-70.67654
2025-04-30 22:09:04,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,conchalí,Barón de Juras Reales,-33.397985,-70.678289
2025-04-30 22:24:46,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,quilicura,Paso superior Alcalde Guzmán,-33.372976,-70.709962
2025-04-30 22:24:09,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,estación central,Arica,-33.458987,-70.684413
2025-04-30 22:23:35,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,quinta normal,Av. Joaquín Walker Martínez,-33.430338,-70.692392
2025-04-30 22:20:27,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,san bernardo,Freire,-33.59768,-70.70567
2025-04-30 22:01:08,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,estación central,San Alberto Hurtado,-33.458143,-70.689561
2025-04-30 21:48:28,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,san bernardo,Eyzaguirre,-33.588546,-70.70387
2025-04-30 22:10:56,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,chicureo,Av. del Valle,-33.303738,-70.670324
2025-04-30 21:59:36,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,quinta normal,Nueva Imperial,-33.444879,-70.69423
2025-04-30 22:22:11,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,cerrillos,Av. Pedro Aguirre Cerda,-33.484475,-70.69632
2025-04-30 21:59:32,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,estación central,Toro Mazote,-33.458226,-70.690837
2025-04-30 22:08:44,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,lo espejo,Av. Américo Vespucio,-33.520466,-70.703136
2025-04-30 22:03:57,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,estación central,San Alberto Hurtado,-33.461108,-70.688637
2025-04-30 22:20:20,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,san bernardo,Nogales,-33.599915,-70.712721
2025-04-30 22:15:46,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,san bernardo,Av. Pdte. Jorge Alessandri Rodríguez,-33.573683,-70.713124
2025-04-30 22:25:12,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,estación central,Av. Pedro Aguirre Cerda,-33.477477,-70.690097
2025-04-30 22:11:43,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,santiago,San Alfonso,-33.470357,-70.672933
2025-04-30 22:24:31,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,lo prado,Av. San Pablo,-33.444389,-70.725446
2025-04-30 22:20:38,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,pedro aguirre cerda,Av. Carlos Valdovinos,-33.478423,-70.683447
2025-04-30 21:57:19,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,huechuraba,Hornitos,-33.360083,-70.682617
2025-04-30 22:20:36,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,cerrillos,Av. Pedro Aguirre Cerda,-33.486041,-70.697935
2025-04-30 22:21:09,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,el bosque,General Körner,-33.550582,-70.675538
2025-04-30 22:01:50,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,estación central,San Alberto Hurtado,-33.452199,-70.691663
2025-04-30 22:23:37,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Santa Lucía,-33.439921,-70.644442
2025-04-30 22:24:08,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,providencia,Av. Providencia,-33.421605,-70.60954
2025-04-30 22:00:30,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,huechuraba,Av. El Salto,-33.392473,-70.624291
2025-04-30 22:14:47,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Av. Francisco Bilbao,-33.440015,-70.620031
2025-04-30 22:15:54,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,santiago,Lira,-33.444405,-70.640698
2025-04-30 22:01:26,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Manuel Montt,-33.4454,-70.614192
2025-04-30 22:24:06,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,san miguel,Carlos Walker Martínez,-33.50508,-70.653101
2025-04-30 21:55:05,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,ñuñoa,José Domingo Cañas,-33.456327,-70.613419
2025-04-30 21:49:11,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Av. Vicuña Mackenna,-33.447066,-70.632475
2025-04-30 22:24:59,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,providencia,Carlos Antúnez,-33.428333,-70.608718
2025-04-30 22:00:04,Tráfico,,Otro,santiago,Carlos Silva Vildósola,-33.477652,-70.644074
2025-04-30 21:53:26,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,pedro aguirre cerda,Av. Isabel Riquelme,-33.476363,-70.665075
2025-04-30 22:08:08,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Av. Italia,-33.447076,-70.624858
2025-04-30 22:03:34,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,ñuñoa,Rodrigo de Araya,-33.474764,-70.619612
2025-04-30 22:13:44,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,ñuñoa,Lo Encalada,-33.47061,-70.621703
2025-04-30 22:08:23,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Av. Manuel Antonio Matta,-33.456381,-70.633643
2025-04-30 22:06:38,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,santiago,Av. Cardenal José María Caro,-33.434216,-70.644873
2025-04-30 22:05:07,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,ñuñoa,Av. Manuel Antonio Matta,-33.455304,-70.627324
2025-04-30 21:58:26,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Av. Tupper,-33.458325,-70.660107
2025-04-30 22:11:24,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,la cisterna,Av. Lo Ovalle,-33.516666,-70.648114
2025-04-30 21:56:53,Tráfico,,Otro,huechuraba,Acceso Autopista Vespucio Norte,-33.37966,-70.647646
2025-04-30 22:14:15,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,santiago,Av. Manuel Antonio Matta,-33.457065,-70.636831
2025-04-30 21:56:39,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,la cisterna,Av. Goycolea,-33.540723,-70.661939
2025-04-30 22:10:56,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,santiago,San Isidro,-33.450713,-70.642911
